Customer Name,Sub-Category,Profit
Yoseph Carroll,Furnishings,14.9292
Yoseph Carroll,Art,26.565
Lena Radford,Storage,28.615
Bruce Stewart,Bookcases,18.4548
Katherine Murray,Storage,38.5722
Bradley Talbott,Art,10.5072
Katrina Bavinger,Paper,6.2208
Katrina Bavinger,Phones,15.1116
Dianna Wilson,Binders,28.0032
Dianna Wilson,Phones,134.9925
Jasper Cacioppo,Binders,1.3257
Tom Prescott,Accessories,15.998
Daniel Byrd,Furnishings,25.62
Daniel Byrd,Phones,188.1404
Brosina Hoffman,Binders,219.4514
Brosina Hoffman,Phones,129.5865
Brosina Hoffman,Paper,79.8912
Tamara Dahlen,Supplies,2.772
Tamara Dahlen,Paper,3.6288
Tamara Dahlen,Fasteners,2.256
Cynthia Voltz,Labels,11.592
Christine Sundaresam,Binders,3.5022
Christine Sundaresam,Bookcases,9.0882
Jason Gross,Supplies,34.758
Jason Gross,Bookcases,50.8254
Erin Creighton,Paper,11.556
Ken Heidel,Labels,5.6956
Frank Gastineau,Storage,26.1156
Andrew Allen,Paper,10.0878
Andrew Allen,Storage,4.8588
Andrew Allen,Paper,3.7436
Andrew Allen,Paper,25.4016
Andrew Allen,Storage,47.7306
Maxwell Schwartz,Machines,62.82
Maxwell Schwartz,Envelopes,63.873
Maxwell Schwartz,Paper,16.9932
Maxwell Schwartz,Appliances,11.206
Maxwell Schwartz,Supplies,0.1588
Jim Epp,Phones,31.198
Jim Epp,Furnishings,7.3008
Jim Epp,Art,7.596
Jim Epp,Storage,51.8312
Jim Epp,Storage,21.1428
Becky Pak,Paper,23.0864
Chad Cunningham,Furnishings,14.6718
Chad Cunningham,Chairs,18.1176
Chad Cunningham,Accessories,39.5
Chad Cunningham,Phones,70.5564
Jennifer Patt,Furnishings,6.3744
Jennifer Patt,Binders,4.4352
Lindsay Shagiari,Phones,8.499
Lindsay Shagiari,Envelopes,4.4312
John Lucas,Appliances,90.8292
Raymond Buch,Accessories,35.988
Raymond Buch,Art,0.9282
Cari Sayre,Chairs,108.3528
Cari Sayre,Phones,7.7679
Anthony Rawles,Art,10.368
Ross DeVincentis,Paper,15.552
Keith Herrera,Labels,14.904
Natalie Fritzler,Accessories,607.608
Natalie Fritzler,Furnishings,69.0018
Suzanne McNair,Binders,331.191
Gary Hansen,Paper,33.7212
Eleni McCrary,Accessories,11.7
Dean Braden,Storage,5.9185
Herbert Flentye,Envelopes,7.3132
Herbert Flentye,Envelopes,36.8245
Herbert Flentye,Art,15.4752
Herbert Flentye,Paper,17.334
Herbert Flentye,Phones,23.9984
Herbert Flentye,Paper,9.4815
Katrina Willman,Furnishings,32.16
Kimberly Carter,Paper,19.435
Pete Kriz,Binders,11.2236
Kean Takahito,Art,1.5066
Emily Phan,Art,50.9208
Arthur Prichep,Accessories,0.5998
Shahid Hopkins,Paper,9.0048
Suzanne McNair,Furnishings,6.0726
Suzanne McNair,Furnishings,18.1908
Suzanne McNair,Appliances,68.823
Brian Moss,Binders,4.4344
Brian Moss,Accessories,355.4466
Brian Moss,Storage,473.6106
Brian Moss,Storage,157.8702
Tamara Chand,Envelopes,26.9526
Ken Black,Phones,32.1678
Justin Ellison,Labels,1.8
Justin Ellison,Binders,7.5864
Rob Williams,Phones,17.1574
Jack Lebron,Paper,10.8864
Corinna Mitchell,Fasteners,0.2334
Fred Hopkins,Phones,14.0859
Toby Braunhardt,Phones,9.5968
Aaron Hawkins,Art,2.338
Ted Trevino,Furnishings,3.7308
Ted Trevino,Paper,5.7768
Ruben Dartt,Phones,60.1536
Ruben Dartt,Accessories,4.2861
Ruben Dartt,Furnishings,11.1664
Ruben Dartt,Paper,28.008
Ruben Dartt,Furnishings,14.896
Ruben Dartt,Labels,18.3264
Laura Armstrong,Accessories,118.983
Laura Armstrong,Phones,141.723
Sally Hughsby,Envelopes,5.022
Sarah Foster,Appliances,58.0272
Tiffany House,Art,0.1692
Tiffany House,Appliances,6.534
Vivek Gonzalez,Labels,35.3346
Naresj Patel,Accessories,52.4895
Frank Hawley,Binders,314.2719
Frank Hawley,Phones,124.9552
Jennifer Patt,Paper,45.528
Jennifer Patt,Envelopes,23.004
Jennifer Patt,Accessories,32.4
Erin Smith,Paper,3.4104
Erin Smith,Fasteners,1.46
Erin Smith,Phones,107.46
Erin Smith,Envelopes,4.6284
Erin Smith,Phones,20.1579
Ken Lonsdale,Storage,18.767
Bradley Nguyen,Furnishings,39.066
Jack Lebron,Binders,1.3944
Cindy Chapman,Storage,12.5832
Cindy Chapman,Binders,15.9516
David Wiener,Phones,46.095
Cyma Kinney,Storage,14.677
Sarah Jordon,Phones,24.7275
Ben Peterman,Accessories,4.908
Ben Peterman,Storage,38.988
Ben Peterman,Art,5.2896
Sanjit Jacobs,Chairs,9.9652
Sanjit Jacobs,Phones,7.9188
Matt Collister,Fasteners,11.6795
Bruce Geld,Furnishings,5.2773
Matt Abelman,Art,2.205
Matt Abelman,Phones,2.0388
Chris Cortes,Phones,9.4486
Chris Cortes,Binders,6.03
Ruben Ausman,Labels,1.6704
Candace McMahon,Paper,7.2576
Thomas Seio,Accessories,7.9984
Thomas Seio,Paper,352.296
Thomas Seio,Appliances,72.432
Randy Ferguson,Labels,3.528
Jill Fjeld,Storage,10.5714
Jill Fjeld,Envelopes,67.9833
Evan Henry,Phones,33.995
Evan Henry,Phones,12.586
Victoria Wilson,Accessories,1.3068
Victoria Wilson,Fasteners,2.6814
Kean Nguyen,Accessories,3.4848
Sarah Jordon,Chairs,22.941
Penelope Sewall,Copiers,1049.985
Kalyca Meade,Fasteners,9.12
Kalyca Meade,Art,9.1674
Greg Maxwell,Art,7.5768
Greg Maxwell,Phones,8.4071
Greg Maxwell,Paper,6.3504
Greg Maxwell,Art,6.6584
Greg Maxwell,Supplies,83.281
Kean Takahito,Accessories,13.1956
Kean Takahito,Paper,1.6762
Maya Herman,Furnishings,5.1816
Julie Prescott,Art,1.9024
Julie Prescott,Appliances,3.4086
Rob Dowd,Phones,49.4376
Rob Dowd,Binders,9.855
Rob Dowd,Accessories,27.3735
Rob Dowd,Accessories,15.2208
Jason Fortune-,Art,3.504
Clytie Kelty,Supplies,0.1191
Clytie Kelty,Furnishings,1.1136
Corinna Mitchell,Machines,767.2005
Emily Burns,Appliances,13.7016
Mitch Willingham,Machines,215.9973
Carlos Soltero,Furnishings,5.2773
Stefania Perrino,Envelopes,4.7067
Stefania Perrino,Phones,19.0386
Stefania Perrino,Phones,28.7679
Stefania Perrino,Accessories,14.3952
Grant Thornton,Binders,8.8704
Luke Weiss,Binders,78.435
Aaron Hawkins,Furnishings,38.038
Thea Hendricks,Chairs,45.294
Thea Hendricks,Paper,40.1702
Hunter Glantz,Chairs,48.3136
Hunter Glantz,Binders,4.8519
Steven Cartwright,Art,48.9645
Steven Cartwright,Labels,4.2336
Tony Sayre,Appliances,3.8073
Tony Sayre,Chairs,74.574
Tony Sayre,Paper,9.072
Tracy Hopkins,Appliances,20.682
Tracy Hopkins,Furnishings,50.2398
Karen Daniels,Art,6.756
Karen Daniels,Paper,7.8735
Karen Daniels,Paper,95.0968
Karen Daniels,Phones,16.704
Karen Daniels,Phones,15.0735
Gary Mitchum,Accessories,28.497
Gary Mitchum,Phones,19.755
Patrick Ryan,Art,4.9648
Patrick Ryan,Phones,37.7972
Patrick Ryan,Furnishings,10.3936
Patrick Ryan,Binders,42.4647
Patrick Ryan,Appliances,54.9504
Patrick Ryan,Labels,24.84
Ted Butterfield,Paper,60.2553
Ted Butterfield,Phones,28.7856
Ted Butterfield,Paper,36.693
Ted Butterfield,Fasteners,5.256
Ted Butterfield,Binders,13.92
Odella Nelson,Art,13.208
Neoma Murray,Binders,5.6956
Andrew Roberts,Accessories,18.8937
Brian Moss,Bookcases,20.5176
Brian Moss,Phones,31.494
Christine Abelman,Phones,93.5948
Christine Abelman,Binders,9.6048
Christine Abelman,Binders,1.8288
Nicole Fjeld,Paper,26.4654
Tracy Collins,Paper,14.3068
Tracy Collins,Furnishings,11.9952
Dean percer,Paper,9.3312
Dean percer,Binders,18.94
Liz Carlisle,Bookcases,3.4196
Brian Moss,Paper,3.6288
Brian Moss,Paper,4.485
Natalie Webber,Bookcases,41.1684
Natalie Webber,Binders,23.1168
Toby Braunhardt,Accessories,244.6155
Bruce Stewart,Binders,9.0384
Bruce Stewart,Appliances,48.288
Sean O'Donnell,Furnishings,11.376
Sean O'Donnell,Chairs,8.098
Sean O'Donnell,Phones,10.3896
Sean O'Donnell,Chairs,68.3332
Cindy Schnelling,Storage,6.9795
Philisse Overcash,Paper,3.21
Tamara Dahlen,Furnishings,7.2144
Stefania Perrino,Envelopes,0.9774
Maribeth Schnelling,Envelopes,8.7906
Maribeth Schnelling,Chairs,29.8802
Maribeth Schnelling,Phones,539.925
Dean percer,Storage,65.3256
Dean percer,Fasteners,5.9175
Dean percer,Phones,16.6788
Duane Benoit,Paper,2.14
Matthew Grinstein,Phones,68.198
Carl Ludwig,Paper,15.012
Karen Ferguson,Storage,13.3176
Karen Ferguson,Binders,78.1954
Karen Ferguson,Paper,12.4416
Dave Hallsten,Phones,9.9873
Dave Hallsten,Paper,301.968
Dave Hallsten,Storage,9.6975
Dave Hallsten,Art,1.4742
Charlotte Melton,Storage,3.894
Laurel Beltran,Furnishings,7.8176
Jeremy Farry,Paper,3.6288
Greg Maxwell,Paper,30.2634
Greg Maxwell,Binders,88.3948
Greg Maxwell,Art,3.1752
Greg Maxwell,Paper,37.9848
Greg Maxwell,Binders,15.808
Sonia Sunley,Fasteners,0.6516
Sonia Sunley,Binders,3.8822
Tony Chapman,Appliances,3.267
Tony Chapman,Supplies,0.73
Chuck Clark,Chairs,60.392
Clay Ludtke,Appliances,78.672
Clay Ludtke,Paper,84.0512
Clay Ludtke,Accessories,7.896
Clay Ludtke,Binders,7.384
Clay Ludtke,Machines,41.88
Deanra Eno,Binders,6.858
Deanra Eno,Chairs,394.268
Sam Zeldin,Paper,11.1024
Sam Zeldin,Paper,11.223
Luke Foster,Storage,8.6391
Luke Foster,Furnishings,15.468
Luke Foster,Paper,28.8576
Alan Barnes,Binders,8.3754
Alan Barnes,Binders,5.4288
Ryan Akin,Storage,4.0644
Phillina Ober,Binders,1.5602
Kelly Andreada,Paper,49.014
Justin Deggeller,Envelopes,8.37
Justin Deggeller,Appliances,626.185
Laurel Elliston,Storage,5.083
Anna HÃÂÃÂ¤berlin,Paper,33.3136
Kristina Nunn,Art,1.0904
Tim Brockman,Binders,8.8608
Dennis Pardue,Appliances,24.3595
Dennis Pardue,Storage,4.1916
Dennis Pardue,Fasteners,1.9698
Kristina Nunn,Phones,29.495
Shui Tom,Binders,27.0112
Emily Burns,Art,0.8385
Alan Hwang,Paper,5.5674
Adam Shillingsburg,Accessories,19.7934
Adam Shillingsburg,Furnishings,2.2512
Adam Shillingsburg,Accessories,14.3952
Elizabeth Moffitt,Phones,55.4364
Kelly Andreada,Art,74.5654
Heather Jas,Paper,1.651
Natalie DeCherney,Accessories,7.1988
Edward Hooks,Appliances,16.1096
Edward Hooks,Bookcases,83.2508
Edward Hooks,Paper,125.469
Michael Chen,Furnishings,58.6872
Mark Hamilton,Paper,16.1838
Carl Ludwig,Furnishings,4.3524
Sylvia Foulston,Paper,3.5256
Sylvia Foulston,Accessories,3.0134
Emily Phan,Chairs,47.0548
Emily Phan,Accessories,42.9914
Rob Williams,Accessories,15.378
Rob Williams,Binders,69.92
Shirley Jackson,Accessories,18.504
Stefania Perrino,Art,2.4824
Stefania Perrino,Paper,21.7728
Pauline Johnson,Furnishings,2.7776
Corey Catlett,Phones,168.1855
Corey Catlett,Furnishings,12.5216
Muhammed Yedwab,Binders,3.564
Dean Braden,Phones,2.7144
Rob Haberlin,Storage,6.0025
Rob Haberlin,Storage,48.9942
Rob Haberlin,Paper,3.7692
Karen Bern,Accessories,12.96
Karen Bern,Accessories,275.478
Karen Bern,Chairs,181.176
Cathy Armstrong,Appliances,136.6176
Cathy Armstrong,Binders,5.334
Joe Kamberova,Accessories,71.3898
Joe Kamberova,Binders,30.2112
Joe Kamberova,Art,7.776
Russell D'Ascenzo,Paper,3.6288
Russell D'Ascenzo,Accessories,20.3439
Julie Kriz,Storage,117.0104
Sam Craven,Phones,20.1584
Sam Craven,Paper,5.4432
Sam Craven,Paper,4.0768
Helen Wasserman,Paper,5.55
Helen Wasserman,Art,0.864
Stuart Calhoun,Accessories,8.619
Helen Andreada,Paper,9.63
Helen Andreada,Phones,4.4784
Helen Andreada,Appliances,64.0728
Dario Medina,Binders,4.3308
Denise Monton,Paper,19.8254
Denise Monton,Phones,109.3338
Marina Lichtenstein,Accessories,29.0
George Ashbrook,Phones,49.3164
Stephanie Ulpright,Accessories,257.9871
Stephanie Ulpright,Phones,0.7794
Stephanie Ulpright,Binders,22.0032
Denny Blanton,Accessories,10.896
Roy Phan,Art,6.206
Edward Hooks,Supplies,15.372
John Lee,Machines,97.1892
John Lee,Art,3.8048
John Lee,Art,3.5475
John Lee,Fasteners,3.6022
Fred McMath,Storage,0.4074
Sean Braxton,Storage,14.985
Sean Braxton,Labels,4.536
Sean Braxton,Labels,9.499
Sean Braxton,Paper,21.7728
Seth Vernon,Furnishings,1.6056
Seth Vernon,Art,0.3674
Michael Moore,Paper,10.3936
Ross DeVincentis,Storage,4.2392
Ross DeVincentis,Supplies,10.518
Ross DeVincentis,Chairs,9.1638
Ross DeVincentis,Labels,14.4
Maria Etezadi,Paper,15.9348
Maria Etezadi,Phones,60.9552
Patrick O'Donnell,Storage,85.904
Patrick O'Donnell,Phones,37.797
Clay Cheatham,Paper,21.7728
Clay Cheatham,Binders,3.6714
Tony Sayre,Binders,7.6272
Tony Sayre,Accessories,145.134
Maribeth Dona,Art,0.6192
Maribeth Dona,Paper,3.744
Guy Thornton,Paper,6.2208
Guy Thornton,Fasteners,0.0792
Robert Dilbeck,Binders,757.4112
Jim Kriz,Accessories,26.3912
Jim Kriz,Machines,209.58
Jim Kriz,Accessories,742.632
Jim Kriz,Phones,2.6973
Fred Chung,Paper,1.8144
Joni Wasserman,Art,5.4896
Joni Wasserman,Art,26.2
Dan Campbell,Paper,4.8924
Frank Merwin,Binders,1.5548
Frank Merwin,Paper,2.3177
Meg Tillman,Storage,0.3156
Meg Tillman,Paper,32.095
Dave Kipp,Paper,50.328
Keith Dawkins,Art,1.521
Keith Dawkins,Chairs,32.6332
Keith Dawkins,Labels,1.2006
Aleksandra Gannaway,Art,1.6688
Amy Cox,Supplies,33.3124
Frank Merwin,Binders,1.4112
Frank Merwin,Storage,375.4296
Ralph Arnett,Supplies,0.365
James Galang,Storage,120.9468
Nick Zandusky,Storage,3.752
Kalyca Meade,Art,0.4264
Logan Currie,Paper,5.4432
Logan Currie,Furnishings,5.0232
Nora Preis,Accessories,64.7892
Randy Bradley,Paper,3.89
Tracy Hopkins,Paper,133.152
Tracy Hopkins,Furnishings,8.5544
Tracy Hopkins,Furnishings,31.2528
Clytie Kelty,Envelopes,13.4964
Shui Tom,Binders,47.061
George Bell,Labels,2.5056
George Bell,Storage,2.0322
Nick Crebassa,Accessories,16.7946
Alejandro Ballentine,Paper,5.5512
Alejandro Ballentine,Accessories,10.5754
Stewart Carmichael,Art,8.7384
Ralph Arnett,Binders,152.495
Ralph Arnett,Phones,1.7375
Ralph Arnett,Storage,65.355
Sally Hughsby,Art,4.5873
Sally Hughsby,Phones,5.5944
John Castell,Furnishings,52.688
John Castell,Binders,3.4368
Becky Castell,Chairs,42.588
Becky Castell,Art,1.0208
Becky Castell,Art,1.395
Becky Castell,Accessories,10.896
Joseph Holt,Binders,643.9825
Corey Catlett,Appliances,9.801
Corey Catlett,Appliances,23.9778
Darren Budd,Storage,19.4656
Darren Budd,Storage,45.8064
Paul Prost,Labels,3.3408
Paul Prost,Paper,32.4684
Paul Prost,Paper,7.5087
Paul Prost,Appliances,29.302
Paul Prost,Furnishings,29.6576
Paul Prost,Paper,1.6762
Michael Chen,Binders,152.495
Michael Chen,Art,12.298
Michael Chen,Art,1.1564
Michael Chen,Binders,50.414
Vicky Freymann,Paper,3.1752
Vicky Freymann,Supplies,4.5008
Marc Crier,Fasteners,18.5976
Dean Braden,Accessories,41.952
Dean Braden,Art,12.492
Dean Braden,Binders,15.5112
Dean Braden,Paper,7.0218
Ashley Jarboe,Appliances,166.0698
Dorothy Badders,Accessories,1.7055
Edward Becker,Envelopes,2.9322
Edward Becker,Furnishings,3.86
Edward Becker,Furnishings,1.4418
Jennifer Patt,Supplies,4.225
Sample Company A,Phones,94.4925
Frank Merwin,Accessories,93.204
Frank Merwin,Paper,11.5432
Tim Brockman,Labels,9.0636
Tim Brockman,Phones,19.755
Tim Brockman,Labels,3.744
Tim Brockman,Paper,3.6288
Tim Brockman,Storage,2.9304
Eugene Hildebrand,Envelopes,3.2161
Maris LaWare,Paper,16.1838
Matt Hagelstein,Furnishings,14.6718
Brian Thompson,Fasteners,5.056
Brian Thompson,Machines,209.2365
Brian Thompson,Furnishings,20.0156
Brian Thompson,Labels,5.6994
Brian Thompson,Binders,42.045
Brian Thompson,Art,32.5376
Brian Thompson,Binders,70.5456
Brian Thompson,Binders,21.4032
Brian Thompson,Storage,28.4809
Jasper Cacioppo,Art,3.2472
Denny Ordway,Paper,7.92
Denny Ordway,Envelopes,15.921
Frank Atkinson,Copiers,164.997
Frank Atkinson,Phones,30.786
Frank Atkinson,Furnishings,3.6784
Quincy Jones,Binders,116.48
Quincy Jones,Envelopes,32.6046
Quincy Jones,Appliances,14.2758
Tony Chapman,Furnishings,22.7136
Odella Nelson,Storage,5.955
Alan Dominguez,Accessories,70.5028
Ann Chong,Furnishings,6.8274
Maureen Fritzler,Furnishings,3.792
Dave Hallsten,Art,6.9384
Dave Hallsten,Binders,8.8044
Dave Hallsten,Copiers,314.9895
Dave Hallsten,Paper,15.552
Edward Nazzal,Art,6.5538
Saphhira Shifley,Accessories,1.6632
Roland Schwarz,Paper,100.4255
Joni Wasserman,Accessories,3.462
Joni Wasserman,Furnishings,34.146
Jim Karlsson,Paper,21.0128
Jim Karlsson,Chairs,45.294
Jesus Ocampo,Fasteners,1.1775
Theone Pippenger,Supplies,0.1512
Theone Pippenger,Accessories,107.4785
Brendan Sweed,Art,12.358
Alejandro Ballentine,Furnishings,7.3788
Alejandro Ballentine,Binders,6.939
Frank Olsen,Art,2.232
Sue Ann Reed,Art,2.205
Sally Hughsby,Appliances,3.51
Janet Lee,Storage,93.6988
Janet Lee,Art,2.79
Janet Lee,Labels,6.8724
Ken Heidel,Storage,7.9724
Ken Heidel,Phones,129.9974
Ken Heidel,Phones,327.5818
Ken Heidel,Binders,31.8892
Roland Murray,Paper,12.1348
Roland Murray,Furnishings,16.5531
Vivian Mathis,Phones,62.3904
Vivian Mathis,Binders,15.9446
Logan Haushalter,Phones,3.052
Logan Haushalter,Accessories,25.1916
Logan Haushalter,Appliances,23.3954
William Brown,Envelopes,7.5992
William Brown,Paper,28.8576
William Brown,Binders,17.3376
Arthur Prichep,Fasteners,3.792
Russell Applegate,Storage,34.2925
Russell Applegate,Chairs,81.1734
Dan Reichenbach,Furnishings,99.23
Dan Reichenbach,Appliances,96.576
Dan Reichenbach,Copiers,329.994
Dan Reichenbach,Supplies,8.236
Dan Reichenbach,Chairs,23.028
Dan Reichenbach,Paper,56.9772
Dan Reichenbach,Binders,294.5488
Dan Reichenbach,Storage,17.745
Jason Gross,Paper,15.5092
Lena Cacioppo,Art,8.3328
George Bell,Art,5.4896
George Bell,Supplies,5.07
George Bell,Furnishings,10.248
Chloris Kastensmidt,Paper,42.048
Theresa Swint,Bookcases,24.196
Theresa Swint,Binders,4.1748
Dario Medina,Art,0.504
Joel Jenkins,Phones,11.996
Ken Black,Chairs,101.3832
Ken Black,Fasteners,0.6696
Roland Fjeld,Accessories,22.6476
Jay Kimmel,Fasteners,2.3328
Jay Kimmel,Accessories,81.5949
Jay Kimmel,Paper,3.6288
Jay Kimmel,Accessories,41.993
Julia Barnett,Furnishings,106.5408
Parhena Norris,Phones,8.997
Luke Foster,Paper,18.2112
Rick Huthwaite,Phones,10.9584
Matt Collins,Phones,40.4973
Michael Nguyen,Paper,3.339
Eugene Hildebrand,Accessories,8.2848
Jonathan Doherty,Storage,282.2092
Ivan Liston,Art,1.0269
Ivan Liston,Art,7.0173
Sean Wendt,Fasteners,9.0055
Dennis Pardue,Binders,67.86
Bill Tyler,Art,2.2044
Jeremy Ellison,Art,12.5118
Ed Jacobs,Storage,14.3075
Ed Jacobs,Art,12.0252
Bobby Elias,Paper,88.074
Kelly Lampkin,Phones,118.9965
Nathan Cano,Chairs,10.2592
Nathan Cano,Accessories,5.9598
Nathan Cano,Paper,33.7212
Nathan Cano,Supplies,1.4364
Nathan Cano,Envelopes,13.128
Nathan Cano,Paper,14.682
Anna HÃÂÃÂ¤berlin,Art,1.323
Anna HÃÂÃÂ¤berlin,Phones,10.0792
Anna HÃÂÃÂ¤berlin,Chairs,16.4403
Pete Kriz,Labels,11.7782
Nathan Gelder,Labels,6.4428
Zuschuss Donatelli,Phones,51.4975
Zuschuss Donatelli,Paper,4.995
Natalie Webber,Chairs,306.4894
Harry Greene,Binders,4.3254
Harry Greene,Paper,8.9206
Harry Greene,Binders,6.156
Craig Carroll,Storage,257.712
Craig Carroll,Copiers,329.994
Craig Carroll,Binders,4.536
John Grady,Storage,10.744
Rick Wilson,Chairs,423.0085
Rick Wilson,Chairs,7.4592
Rick Wilson,Chairs,119.2
Rick Wilson,Appliances,18.4604
Lycoris Saunders,Furnishings,26.649
Lycoris Saunders,Binders,9.3812
Jim Mitchum,Fasteners,0.8288
Jim Mitchum,Paper,6.8904
Kunst Miller,Phones,113.998
Kunst Miller,Furnishings,36.1827
Kunst Miller,Accessories,70.0977
Katrina Edelman,Chairs,10.647
Todd Sumrall,Binders,2.245
Todd Sumrall,Supplies,0.0628
Todd Sumrall,Supplies,14.4222
Todd Sumrall,Storage,38.178
Joel Eaton,Binders,318.3016
Joel Eaton,Accessories,15.378
Michael Stewart,Paper,40.4012
Duane Huffman,Furnishings,14.501
Gary Hansen,Furnishings,2.178
Darrin Martin,Phones,51.4975
Darrin Martin,Art,0.8988
Toby Carlisle,Accessories,89.5888
Julie Kriz,Phones,10.9193
Nathan Cano,Binders,14.5638
Nathan Cano,Binders,3.9498
Astrea Jones,Art,2.7664
Giulietta Weimer,Accessories,38.08
Sean Christensen,Accessories,55.9224
Jay Fein,Accessories,63.7776
Jay Fein,Chairs,27.0882
Jay Fein,Chairs,16.7972
Jay Fein,Paper,5.6644
Jay Fein,Envelopes,5.664
Jay Fein,Chairs,42.1176
Darrin Martin,Envelopes,7.6284
Darrin Martin,Phones,6.799
Darrin Martin,Paper,3.21
John Grady,Storage,3.7224
John Grady,Storage,3.9072
Peter Fuller,Paper,2.99
Peter Fuller,Furnishings,11.0704
David Wiener,Art,0.3822
Craig Carreira,Phones,37.758
Stewart Visinsky,Art,2.6536
Stewart Visinsky,Phones,67.1916
Stewart Visinsky,Storage,107.082
Sung Pak,Accessories,217.767
Sung Pak,Chairs,210.594
Sung Pak,Accessories,190.3728
Maxwell Schwartz,Accessories,48.9902
Sanjit Jacobs,Accessories,18.093
David Smith,Fasteners,1.2432
David Smith,Paper,5.4432
Stuart Calhoun,Fasteners,0.8288
Shahid Hopkins,Accessories,25.5968
Sylvia Foulston,Paper,3.6288
Christopher Schild,Storage,75.6952
Valerie Takahito,Appliances,18.396
Valerie Takahito,Storage,21.1428
Valerie Takahito,Furnishings,2.37
Adrian Barton,Phones,52.9173
Muhammed MacIntyre,Paper,9.3312
Muhammed MacIntyre,Furnishings,3.2406
Maris LaWare,Chairs,10.098
Maris LaWare,Paper,5.2312
Keith Dawkins,Storage,16.6536
Keith Dawkins,Binders,30.7008
Roland Fjeld,Phones,35.9976
Sean Christensen,Paper,7.92
Sean Christensen,Paper,9.352
Bradley Nguyen,Storage,1.2112
Bradley Nguyen,Storage,16.2204
Bradley Nguyen,Furnishings,13.4292
Bradley Nguyen,Binders,46.3185
John Stevenson,Paper,1.8792
John Stevenson,Art,16.3737
Vivek Grady,Art,1.6416
Vivek Grady,Accessories,13.1956
Anthony Witt,Art,2.726
Anthony Witt,Labels,37.0
Anthony Witt,Phones,12.599
Lycoris Saunders,Envelopes,9.3444
Lycoris Saunders,Paper,9.8658
Mark Hamilton,Chairs,356.225
Toby Swindell,Furnishings,6.2608
Toby Swindell,Binders,1.0287
Eric Hoffmann,Paper,9.072
Maureen Gnade,Supplies,16.7034
Denny Ordway,Paper,8.4966
Art Ferguson,Paper,15.5344
Steve Nguyen,Art,1.0348
Steve Nguyen,Labels,15.8756
Steve Nguyen,Paper,6.6312
Mary O'Rourke,Binders,6.0368
Odella Nelson,Phones,13.9986
Sanjit Chand,Paper,5.842
Maurice Satty,Furnishings,2.3521
Maurice Satty,Art,23.808
Duane Noonan,Furnishings,6.4206
Raymond Buch,Art,0.3336
Raymond Buch,Furnishings,14.547
Nicole Hansen,Binders,17.6088
Nicole Hansen,Phones,44.985
Emily Ducich,Art,3.4668
Emily Ducich,Furnishings,12.0609
Pierre Wener,Art,0.8856
Denise Monton,Art,0.8856
Don Weiss,Art,22.8904
Katrina Edelman,Paper,13.2
Susan Pistek,Paper,24.219
Penelope Sewall,Art,20.6336
Janet Martin,Paper,6.74
Janet Martin,Binders,9.3125
Janet Martin,Furnishings,124.2
Janet Martin,Binders,14.9814
Eric Barreto,Furnishings,11.1776
Frank Gastineau,Fasteners,4.1124
Tiffany House,Appliances,15.8256
Paul Lucas,Furnishings,9.7911
Christopher Conant,Copiers,944.9865
Christopher Conant,Paper,24.47
Jessica Myrick,Bookcases,24.2352
Karen Ferguson,Storage,621.9744
Karen Ferguson,Appliances,10.4875
Charles Sheldon,Furnishings,13.846
Andy Reiter,Furnishings,20.1248
David Bremer,Furnishings,14.2992
